contributor_id,session_id,timestamp,image_filename,steering_angle,speed_kmh,brake,autonomous_mode,lane_side,line_detected,edge_detected,gps_x,gps_y,lidar_obstacle_detected,lidar_obstacle_distance,behavior_class,nav_command,obstacle_type
A01,20260624_181858,2026-06-25T01:24:34.103,A01_frame_004160.jpg,0.0000,58.59,0.4902,0,0,0,1,10.135,-48.858,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:34.367,A01_frame_004161.jpg,0.0000,58.59,0.4902,0,0,0,1,12.742,-48.889,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:34.629,A01_frame_004162.jpg,0.0000,58.59,0.4902,0,0,0,1,15.359,-48.921,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:34.884,A01_frame_004163.jpg,0.0000,58.27,0.4902,0,0,0,1,17.959,-48.955,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:35.139,A01_frame_004164.jpg,0.0000,58.27,0.4902,0,0,0,0,20.389,-48.990,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:35.403,A01_frame_004165.jpg,0.0000,58.59,0.4902,0,0,1,0,22.992,-49.030,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:35.658,A01_frame_004166.jpg,0.0000,58.59,0.4902,0,0,0,0,25.763,-49.076,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:35.909,A01_frame_004167.jpg,-0.0796,-9.80,0.4902,0,0,0,0,28.519,-49.126,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:36.174,A01_frame_004168.jpg,-0.1729,-9.80,0.4902,0,0,0,0,31.172,-49.145,1,21.34,0,2,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:36.429,A01_frame_004169.jpg,-0.1729,-9.80,0.4902,0,0,0,0,33.075,-49.038,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:36.690,A01_frame_004170.jpg,-0.2004,-9.73,0.4863,0,0,0,0,35.277,-48.698,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:36.955,A01_frame_004171.jpg,-0.2333,-9.80,0.4902,0,0,0,0,37.321,-48.137,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:37.459,A01_frame_004172.jpg,-0.2498,32.86,0.4902,0,0,0,0,40.910,-46.358,1,22.73,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:37.967,A01_frame_004173.jpg,-0.2498,46.67,0.4902,0,0,0,1,43.792,-43.737,1,10.97,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:38.484,A01_frame_004174.jpg,-0.1784,48.23,0.4902,0,0,0,1,45.771,-40.436,1,14.81,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:38.996,A01_frame_004175.jpg,-0.1126,48.86,0.4902,0,0,0,1,46.897,-36.493,1,18.37,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:39.507,A01_frame_004176.jpg,0.0000,49.49,0.4902,0,0,1,1,47.380,-32.565,0,,3,0,
A01,20260624_181858,2026-06-25T01:24:40.013,A01_frame_004177.jpg,-0.0741,49.80,0.4902,0,0,1,1,47.724,-28.181,1,24.14,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:40.526,A01_frame_004178.jpg,0.0000,49.80,0.4902,0,0,1,0,47.700,-23.779,0,,3,0,
A01,20260624_181858,2026-06-25T01:24:41.039,A01_frame_004179.jpg,0.0000,50.74,0.4902,0,0,1,1,47.605,-19.466,0,,3,0,
A01,20260624_181858,2026-06-25T01:24:41.540,A01_frame_004180.jpg,0.0000,51.37,0.4902,0,0,1,1,47.789,-14.928,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:42.047,A01_frame_004181.jpg,0.0000,52.00,0.4902,0,0,1,0,47.944,-10.926,1,23.64,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:42.555,A01_frame_004182.jpg,0.0000,52.08,0.4863,0,0,1,1,47.864,-6.299,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:43.067,A01_frame_004183.jpg,0.0000,53.18,0.4941,0,0,1,1,47.743,-1.167,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:43.577,A01_frame_004184.jpg,0.0000,54.51,0.4902,0,0,1,1,47.616,4.086,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:44.085,A01_frame_004185.jpg,-0.1235,54.82,0.4902,0,0,0,1,47.454,9.388,1,15.16,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:44.594,A01_frame_004186.jpg,-0.1016,55.76,0.4902,0,0,1,1,46.595,14.604,1,16.72,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:45.097,A01_frame_004187.jpg,-0.0741,57.96,0.4902,0,0,1,1,44.809,19.464,1,18.88,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:45.610,A01_frame_004188.jpg,-0.1016,58.59,0.4902,0,0,0,0,42.457,24.065,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:46.115,A01_frame_004189.jpg,0.0000,58.59,0.4902,0,0,1,0,39.606,28.577,1,17.65,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:46.629,A01_frame_004190.jpg,-0.1180,58.67,0.4863,0,0,1,1,36.359,32.860,1,16.18,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:47.142,A01_frame_004191.jpg,-0.0851,58.59,0.4902,0,0,1,0,32.716,36.512,1,17.68,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:47.650,A01_frame_004192.jpg,-0.1071,58.90,0.4902,0,0,1,1,28.664,39.534,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:48.167,A01_frame_004193.jpg,-0.0906,58.90,0.4902,0,0,0,1,24.809,42.017,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:48.678,A01_frame_004194.jpg,-0.0851,59.21,0.4902,0,0,0,0,20.350,44.439,1,15.18,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:49.186,A01_frame_004195.jpg,-0.0906,59.21,0.4902,0,0,0,0,15.301,46.330,1,16.08,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:49.698,A01_frame_004196.jpg,0.0000,59.21,0.4902,0,0,0,0,10.668,47.326,1,19.10,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:50.214,A01_frame_004197.jpg,0.0000,59.21,0.4902,0,0,0,1,5.921,47.853,1,19.87,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:50.718,A01_frame_004198.jpg,0.0000,59.21,0.4902,0,0,0,1,0.995,48.247,1,21.87,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:51.230,A01_frame_004199.jpg,-0.0796,59.21,0.4902,0,0,0,1,-4.599,48.501,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:51.742,A01_frame_004200.jpg,0.0000,5.25,0.4902,0,0,0,1,-9.814,48.540,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:52.004,A01_frame_004201.jpg,0.0000,44.16,0.4902,0,0,0,1,-12.296,48.519,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:52.257,A01_frame_004202.jpg,0.0000,58.27,0.4902,0,0,0,1,-14.714,48.497,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:52.519,A01_frame_004203.jpg,0.0000,58.59,0.4902,0,0,0,1,-17.380,48.473,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:52.772,A01_frame_004204.jpg,0.0000,58.59,0.4902,0,0,0,0,-20.144,48.449,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:53.030,A01_frame_004205.jpg,0.0000,58.59,0.4902,0,0,0,0,-22.751,48.427,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:53.292,A01_frame_004206.jpg,0.0000,58.59,0.4902,0,0,0,0,-25.194,48.409,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:53.544,A01_frame_004207.jpg,0.0000,58.27,0.4902,0,0,0,0,-27.474,48.394,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:53.807,A01_frame_004208.jpg,0.0000,57.65,0.4902,0,0,0,0,-30.375,48.377,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:54.063,A01_frame_004209.jpg,-0.1071,-9.80,0.4902,0,0,0,0,-33.239,48.361,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:54.318,A01_frame_004210.jpg,-0.2279,-9.80,0.4902,0,0,0,0,-35.962,48.266,0,,0,2,
A01,20260624_181858,2026-06-25T01:24:54.579,A01_frame_004211.jpg,-0.2498,-9.80,0.4902,0,0,0,0,-38.444,47.934,0,,3,2,
A01,20260624_181858,2026-06-25T01:24:54.843,A01_frame_004212.jpg,-0.2553,-9.73,0.4863,0,0,0,0,-40.660,47.270,0,,3,2,
A01,20260624_181858,2026-06-25T01:24:55.102,A01_frame_004213.jpg,-0.2882,-9.88,0.4941,0,0,0,0,-42.522,46.354,1,13.60,3,2,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:55.353,A01_frame_004214.jpg,-0.3157,-9.80,0.4902,0,0,0,1,-44.045,45.296,1,20.29,3,2,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:55.612,A01_frame_004215.jpg,-0.3871,-9.80,0.4902,0,0,0,1,-45.286,44.120,1,20.21,3,2,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:55.863,A01_frame_004216.jpg,-0.3871,-9.80,0.4902,0,0,0,1,-46.162,42.946,1,16.68,3,2,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:56.369,A01_frame_004217.jpg,-0.0961,56.08,0.4902,0,0,0,1,-47.162,40.446,1,16.53,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:24:56.875,A01_frame_004218.jpg,0.0000,51.37,0.4902,0,0,1,0,-47.610,37.034,0,,3,0,
A01,20260624_181858,2026-06-25T01:24:57.396,A01_frame_004219.jpg,-0.1016,57.02,0.4902,0,0,0,0,-47.962,33.222,0,,3,0,
A01,20260624_181858,2026-06-25T01:24:57.902,A01_frame_004220.jpg,0.0000,57.33,0.4902,0,0,1,0,-48.184,29.042,0,,3,0,
A01,20260624_181858,2026-06-25T01:24:58.417,A01_frame_004221.jpg,0.0000,57.96,0.4902,0,0,0,0,-48.202,24.297,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:58.922,A01_frame_004222.jpg,0.0000,62.04,0.4902,0,0,1,0,-48.207,18.973,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:59.429,A01_frame_004223.jpg,0.0000,62.35,0.4902,0,0,1,0,-48.210,14.155,0,,0,0,
A01,20260624_181858,2026-06-25T01:24:59.937,A01_frame_004224.jpg,0.0000,62.98,0.4902,0,0,1,0,-48.218,8.936,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:00.451,A01_frame_004225.jpg,0.0000,63.92,0.4902,0,0,1,0,-48.235,3.084,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:00.955,A01_frame_004226.jpg,-0.0851,65.49,0.4902,0,0,1,0,-48.203,-2.829,1,17.68,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:01.457,A01_frame_004227.jpg,-0.1235,66.12,0.4902,0,0,0,0,-47.594,-8.630,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:01.963,A01_frame_004228.jpg,-0.1400,66.43,0.4902,0,0,1,0,-46.224,-14.483,1,19.82,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:02.467,A01_frame_004229.jpg,0.0000,66.74,0.4902,0,0,1,1,-43.770,-19.605,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:02.973,A01_frame_004230.jpg,0.0000,66.82,0.4863,0,0,1,1,-40.949,-24.832,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:03.478,A01_frame_004231.jpg,-0.1235,67.06,0.4902,0,0,1,1,-38.222,-29.697,1,16.10,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:03.980,A01_frame_004232.jpg,0.0000,67.06,0.4902,0,0,1,1,-34.549,-34.327,1,16.88,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:04.488,A01_frame_004233.jpg,-0.1126,67.37,0.4902,0,0,0,1,-30.204,-38.700,1,14.10,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:05.002,A01_frame_004234.jpg,-0.1180,67.37,0.4902,0,0,0,1,-25.625,-42.475,1,14.17,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:05.516,A01_frame_004235.jpg,-0.1180,67.37,0.4902,0,0,0,1,-21.064,-44.929,1,15.37,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:06.018,A01_frame_004236.jpg,-0.0796,67.06,0.4902,0,0,1,1,-15.578,-46.583,1,18.99,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:06.525,A01_frame_004237.jpg,0.0000,67.06,0.4902,0,0,1,1,-9.656,-47.204,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:07.033,A01_frame_004238.jpg,0.0000,67.06,0.4902,0,0,1,1,-3.682,-47.495,1,22.82,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:07.541,A01_frame_004239.jpg,0.0000,67.06,0.4902,0,0,1,1,2.096,-47.770,1,20.78,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:07.804,A01_frame_004240.jpg,-0.0741,66.74,0.4902,0,0,1,1,4.893,-47.907,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:08.067,A01_frame_004241.jpg,0.0000,66.74,0.4902,0,0,1,1,7.870,-47.989,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:08.320,A01_frame_004242.jpg,0.0000,66.74,0.4902,0,0,1,1,10.659,-48.018,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:08.576,A01_frame_004243.jpg,0.0000,67.06,0.4902,0,0,1,1,13.263,-48.043,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:08.831,A01_frame_004244.jpg,0.0000,67.06,0.4902,0,0,1,1,15.690,-48.067,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:09.091,A01_frame_004245.jpg,0.0000,66.74,0.4902,0,0,1,0,18.491,-48.095,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:09.343,A01_frame_004246.jpg,0.0000,66.74,0.4902,0,0,1,0,21.281,-48.125,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:09.597,A01_frame_004247.jpg,0.0000,67.06,0.4902,0,0,1,0,24.255,-48.161,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:09.851,A01_frame_004248.jpg,0.0000,64.86,0.4902,0,0,0,0,27.240,-48.199,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:10.109,A01_frame_004249.jpg,-0.0796,-9.80,0.4902,0,0,0,0,30.153,-48.240,1,22.46,0,2,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:10.366,A01_frame_004250.jpg,-0.1455,-9.80,0.4902,0,0,0,0,33.118,-48.244,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:10.629,A01_frame_004251.jpg,-0.1839,-9.80,0.4902,0,0,0,0,35.414,-48.091,0,,0,2,
A01,20260624_181858,2026-06-25T01:25:11.142,A01_frame_004252.jpg,-0.3212,-9.80,0.4902,0,0,1,0,39.780,-47.033,1,16.19,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:11.656,A01_frame_004253.jpg,-0.3651,-9.80,0.4902,0,0,0,0,43.287,-44.636,1,8.30,3,0,OBSTACLE
A01,20260624_181858,2026-06-25T01:25:12.161,A01_frame_004254.jpg,0.0000,58.59,0.4902,0,0,0,1,45.343,-41.124,1,17.57,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:12.669,A01_frame_004255.jpg,-0.1400,-9.80,0.4902,0,0,0,0,46.573,-36.829,1,16.63,3,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:13.174,A01_frame_004256.jpg,0.0000,68.31,0.4902,0,0,1,1,47.333,-33.063,0,,3,0,
A01,20260624_181858,2026-06-25T01:25:13.680,A01_frame_004257.jpg,0.0000,61.49,0.4863,0,0,0,1,48.027,-28.830,0,,3,0,
A01,20260624_181858,2026-06-25T01:25:14.190,A01_frame_004258.jpg,0.0000,60.78,0.4902,0,0,0,1,48.277,-23.939,0,,3,0,
A01,20260624_181858,2026-06-25T01:25:14.695,A01_frame_004259.jpg,0.0000,61.65,0.4941,0,0,0,1,48.463,-18.742,0,,3,0,
A01,20260624_181858,2026-06-25T01:25:15.203,A01_frame_004260.jpg,0.0000,62.67,0.4902,0,0,0,1,48.651,-13.049,1,20.92,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:15.710,A01_frame_004261.jpg,-0.0906,63.29,0.4902,0,0,0,1,48.847,-7.321,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:16.218,A01_frame_004262.jpg,-0.1071,63.92,0.4902,0,0,1,1,48.828,-1.479,1,19.04,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:16.734,A01_frame_004263.jpg,0.0000,64.23,0.4902,0,0,1,1,48.428,3.136,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:17.242,A01_frame_004264.jpg,0.0000,64.55,0.4902,0,0,1,1,47.551,9.163,1,17.94,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:17.754,A01_frame_004265.jpg,0.0000,64.86,0.4902,0,0,1,0,46.165,15.298,1,17.67,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:18.260,A01_frame_004266.jpg,-0.1675,65.18,0.4902,0,0,1,0,44.052,21.274,1,16.62,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:18.761,A01_frame_004267.jpg,0.0000,64.55,0.4902,0,0,1,1,40.981,26.746,1,18.92,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:19.261,A01_frame_004268.jpg,-0.1071,64.23,0.4902,0,0,1,0,37.428,31.521,1,17.32,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:19.765,A01_frame_004269.jpg,0.0000,64.55,0.4902,0,0,1,0,33.467,35.586,1,18.18,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:20.266,A01_frame_004270.jpg,-0.0961,64.55,0.4902,0,0,1,1,28.976,39.182,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:20.776,A01_frame_004271.jpg,-0.1675,63.29,0.4902,0,0,1,1,24.061,42.399,1,16.79,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:21.292,A01_frame_004272.jpg,0.0000,61.72,0.4902,0,0,1,0,18.897,44.491,1,18.03,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:21.806,A01_frame_004273.jpg,-0.1345,61.10,0.4902,0,0,0,0,13.627,46.145,1,17.03,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:22.311,A01_frame_004274.jpg,-0.1400,60.78,0.4902,0,0,1,0,9.126,47.051,1,19.33,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:22.816,A01_frame_004275.jpg,0.0000,58.98,0.4863,0,0,1,1,3.560,47.573,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:23.319,A01_frame_004276.jpg,0.0000,59.45,0.4941,0,0,0,1,-2.064,47.964,1,17.17,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:23.829,A01_frame_004277.jpg,0.0000,60.47,0.4902,0,0,0,0,-7.746,48.280,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:24.080,A01_frame_004278.jpg,0.0000,60.47,0.4902,0,0,1,1,-10.613,48.247,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:24.337,A01_frame_004279.jpg,0.0000,64.23,0.4902,0,0,1,1,-13.328,48.197,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:24.588,A01_frame_004280.jpg,0.0000,-9.80,0.4902,0,0,1,1,-15.911,48.148,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:24.845,A01_frame_004281.jpg,0.0000,-9.80,0.4902,0,0,1,0,-18.422,48.098,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:25.117,A01_frame_004282.jpg,0.0000,-9.80,0.4902,0,0,1,0,-20.841,48.052,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:25.377,A01_frame_004283.jpg,0.0000,-9.80,0.4902,0,0,1,0,-23.168,48.007,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:25.635,A01_frame_004284.jpg,0.0000,-9.80,0.4902,0,0,0,0,-25.551,47.962,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:25.895,A01_frame_004285.jpg,0.2278,-9.80,0.4902,0,0,0,0,-27.971,47.918,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:26.157,A01_frame_004286.jpg,0.2278,-9.80,0.4902,0,0,0,0,-30.100,47.969,0,,0,3,
A01,20260624_181858,2026-06-25T01:25:26.409,A01_frame_004287.jpg,0.2827,-9.80,0.4902,0,0,0,0,-32.029,48.243,0,,4,3,
A01,20260624_181858,2026-06-25T01:25:26.670,A01_frame_004288.jpg,0.3980,-9.80,0.4902,0,0,0,0,-33.763,48.750,0,,4,3,
A01,20260624_181858,2026-06-25T01:25:26.926,A01_frame_004289.jpg,0.4529,-9.73,0.4863,0,0,0,1,-35.242,49.475,1,22.25,4,3,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:27.435,A01_frame_004290.jpg,0.4145,-9.88,0.4941,0,0,0,1,-37.185,51.235,1,20.74,4,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:27.947,A01_frame_004291.jpg,0.0000,58.90,0.4902,0,0,0,0,-38.433,53.695,0,,4,0,
A01,20260624_181858,2026-06-25T01:25:28.454,A01_frame_004292.jpg,0.1894,67.06,0.4902,0,0,0,0,-39.806,57.605,0,,4,0,
A01,20260624_181858,2026-06-25T01:25:28.967,A01_frame_004293.jpg,0.0000,67.69,0.4902,0,0,0,0,-40.633,62.021,0,,4,0,
A01,20260624_181858,2026-06-25T01:25:29.477,A01_frame_004294.jpg,0.0851,68.00,0.4902,0,0,0,0,-40.764,67.316,1,24.99,4,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:29.981,A01_frame_004295.jpg,0.1455,68.00,0.4902,0,0,0,0,-39.901,72.777,0,,4,0,
A01,20260624_181858,2026-06-25T01:25:30.487,A01_frame_004296.jpg,0.0000,68.31,0.4902,0,0,0,0,-38.234,78.132,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:30.994,A01_frame_004297.jpg,0.1510,68.39,0.4863,0,0,1,0,-35.589,83.707,1,23.69,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:31.499,A01_frame_004298.jpg,0.0000,68.63,0.4902,0,0,0,0,-31.957,88.656,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:32.003,A01_frame_004299.jpg,0.1345,68.94,0.4902,0,0,0,0,-27.077,93.240,1,23.81,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:32.510,A01_frame_004300.jpg,0.1345,68.31,0.4902,0,0,1,0,-22.778,96.344,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:33.023,A01_frame_004301.jpg,0.0000,67.37,0.4902,0,0,0,1,-16.883,98.757,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:33.529,A01_frame_004302.jpg,0.0741,68.00,0.4902,0,0,0,0,-10.244,100.328,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:34.040,A01_frame_004303.jpg,0.0906,67.69,0.4902,0,0,1,0,-3.720,101.341,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:34.554,A01_frame_004304.jpg,0.0000,67.69,0.4902,0,0,1,1,2.469,101.821,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:35.058,A01_frame_004305.jpg,0.0000,67.69,0.4902,0,0,1,1,8.686,101.899,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:35.559,A01_frame_004306.jpg,0.0000,68.00,0.4902,0,0,1,1,14.739,101.982,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:36.065,A01_frame_004307.jpg,0.0000,68.00,0.4902,0,0,1,1,21.177,102.101,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:36.569,A01_frame_004308.jpg,0.0000,68.00,0.4902,0,0,1,0,26.671,102.227,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:37.078,A01_frame_004309.jpg,0.0000,67.69,0.4902,0,0,1,0,31.960,102.371,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:37.585,A01_frame_004310.jpg,0.0000,67.69,0.4902,0,0,1,1,38.187,102.525,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:38.095,A01_frame_004311.jpg,0.0000,67.37,0.4902,0,0,1,1,44.781,102.454,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:38.601,A01_frame_004312.jpg,0.0000,65.80,0.4902,0,0,1,0,51.098,102.395,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:39.111,A01_frame_004313.jpg,0.0000,66.43,0.4902,0,0,1,0,56.995,102.368,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:39.621,A01_frame_004314.jpg,0.0741,66.43,0.4902,0,0,1,0,63.467,102.365,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:40.125,A01_frame_004315.jpg,0.1400,66.12,0.4902,0,0,1,0,69.724,102.095,1,23.33,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:40.626,A01_frame_004316.jpg,0.0000,66.12,0.4902,0,0,1,0,75.645,100.462,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:41.136,A01_frame_004317.jpg,0.1070,67.06,0.4902,0,0,0,0,81.257,97.650,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:41.641,A01_frame_004318.jpg,0.1070,67.37,0.4902,0,0,1,0,86.429,94.401,1,24.51,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:42.154,A01_frame_004319.jpg,0.0000,66.74,0.4902,0,0,0,0,91.128,89.951,1,25.00,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:42.656,A01_frame_004320.jpg,0.0796,67.06,0.4902,0,0,1,0,94.172,86.418,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:43.163,A01_frame_004321.jpg,0.1070,66.43,0.4902,0,0,1,0,97.831,81.286,1,22.47,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:43.671,A01_frame_004322.jpg,0.1070,66.74,0.4902,0,0,1,0,100.466,75.633,1,24.82,0,0,OBJECT_AHEAD
A01,20260624_181858,2026-06-25T01:25:44.173,A01_frame_004323.jpg,0.0000,66.74,0.4902,0,0,1,0,101.894,69.719,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:44.681,A01_frame_004324.jpg,0.0741,67.06,0.4902,0,0,1,0,102.844,63.662,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:45.190,A01_frame_004325.jpg,0.0000,66.74,0.4902,0,0,1,0,103.102,57.367,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:46.008,A01_frame_004326.jpg,0.0796,66.12,0.4902,0,0,1,0,103.133,53.847,0,,0,0,
A01,20260624_181858,2026-06-25T01:25:46.511,A01_frame_004327.jpg,0.0000,65.49,0.4902,0,0,1,0,103.134,47.974,0,,0,0,
